ID,RougeMesuré,VertMesuré,BleuMesuré,Brightness,L21S_VDD2L_MEM_ENERGY_AVG_UWS,UFS(Disk)_ENERGY_AVG_UWS,S12S_VDD_AUR_ENERGY_AVG_UWS,Camera_ENERGY_AVG_UWS,GPU3D_ENERGY_AVG_UWS,Sensor_ENERGY_AVG_UWS,Memory_ENERGY_AVG_UWS,Memory_ENERGY_AVG_UWS.1,Display_ENERGY_AVG_UWS,GPS_ENERGY_AVG_UWS,GPU_ENERGY_AVG_UWS,WLANBT_ENERGY_AVG_UWS,L22M_DISP_ENERGY_AVG_UWS,S6M_LLDO1_ENERGY_AVG_UWS,S8M_LLDO2_ENERGY_AVG_UWS,S9M_VDD_CPUCL0_M_ENERGY_AVG_UWS,CPU_BIG_ENERGY_AVG_UWS,CPU_LITTLE_ENERGY_AVG_UWS,CPU_MID_ENERGY_AVG_UWS,INFRASTRUCTURE_ENERGY_AVG_UWS,CELLULAR_ENERGY_AVG_UWS,CELLULAR_ENERGY_AVG_UWS.1,INFRASTRUCTURE_ENERGY_AVG_UWS.1,TPU_ENERGY_AVG_UWS,CPU_LITTLE_FREQ_KHz,CPU_MID_FREQ_KHz,CPU_BIG_FREQ_KHz,GPU0_FREQ,GPU_1FREQ,GPU_MEM_AVG,BATTERY_DISCHARGE_TOTAL_UA,BATTERY_DISCHARGE_RATE_UAS,TOTAL_DATA_WIFI_BYTES,AVG_SOC_TEMP,DIFF_SOC_TEMP,BATTERY__PERCENT,L21S_VDD2L_MEM_ENERGY_UW,UFS(Disk)_ENERGY_UW,S12S_VDD_AUR_ENERGY_UW,Camera_ENERGY_UW,GPU3D_ENERGY_UW,Sensor_ENERGY_UW,Memory_ENERGY_UW,Memory_ENERGY_UW.1,Display_ENERGY_UW,GPS_ENERGY_UW,GPU_ENERGY_UW,WLANBT_ENERGY_UW,L22M_DISP_ENERGY_UW,S6M_LLDO1_ENERGY_UW,S8M_LLDO2_ENERGY_UW,S9M_VDD_CPUCL0_M_ENERGY_UW,CPU_BIG_ENERGY_UW,CPU_LITTLE_ENERGY_UW,CPU_MID_ENERGY_UW,INFRASTRUCTURE_ENERGY_UW,CELLULAR_ENERGY_UW,CELLULAR_ENERGY_UW.1,INFRASTRUCTURE_ENERGY_UW.1,TPU_ENERGY_UW,C_ID,C_PL,M_ID,M_PL
931,192,98,103,32,4513.373904,28282.08659,5227.673937,24804.8053,23694.7691,11356.95431,7059.852831,70748.86056,175243.9675,479.1911234,62916.24984,232520.7079,53620.76382,104371.5714,32271.18395,17784.14198,190396.1182,211076.1029,66092.07485,61750.8833,5473.053707,0,30127.33844,0,993910,686151,892470,270753,210045,496644096,-2000,430141.6364,6063433,44918.5,-908,86,119369,759324,141173,668422,647477,306621,189194,1930105,4892882,12953,1742018,6400391,1447289,2838015,870646,483102,5103853,5793966,1983336,1716701,153565,0,814375,0,8.153333333,27.83133333,244986.3733,4709766.347
932,209,175,210,38,2022.069635,28944.39152,5229.860051,24473.74059,35772.59812,11342.01827,10087.91158,103492.955,377433.829,474.7379677,120254.8809,213839.6669,52857.21452,121763.7615,32186.3751,19446.17056,336767.9299,310831.7207,290016.8588,109294.2759,5673.661804,0,30988.99454,0,1177579,2066463,1265376,502663,396727,513794048,-6000,657812.3913,3892032,43910.28571,710,86,57339,809194,148174,691587,1014627,321020,291193,2953023,10658773,13445,3419163,6042104,1493497,3449688,912921,551258,9525965,8876931,8360299,3097395,153644,0,876330,0,32.08666667,48.76586667,264865.0667,4809776.987
933,191,20,232,75,2160.115433,28948.71227,5413.398675,22976.5407,61523.94643,11683.10591,13654.01164,136725.9678,605448.2463,492.9843113,233791.1139,236865.6702,52270.52508,125331.4681,32599.30978,19204.05305,454194.2341,247095.9481,127629.7679,138245.9372,5898.005182,0,32395.94,0,996142,918129,1417565,765840,619252,517570560,-8000,709281.0667,6468879,44515.42857,778,86,72252,957967,181388,768500,2026798,390865,468248,4568928,20307970,16503,7702145,7862433,1748851,4196637,1091031,647046,14835399,8506275,4458513,4731580,186695,0,1084487,0,18.05333333,36.31126667,303273.6,4887924.587
934,101,216,90,57,2038.417477,30662.19307,5524.130318,26979.88762,34327.99999,11937.36775,20312.71894,204939.0193,282073.8389,489.2696566,109517.0047,217674.1262,53610.65549,161418.728,34751.61276,28073.48549,377409.3703,643537.3,596178.2787,169734.4554,4963.698344,0,37638.01977,0,1622528,err,1226601,416714,313110,491704320,-6000,929918.5556,2653173,45161.42857,1339,85,61050,916558,165159,810161,1027389,358661,617011,6268897,8437685,14655,3280207,6388767,1601330,4860395,1042975,851403,11210049,19503782,18130457,5120077,146033,0,1134845,0,53.71333333,70.06126667,359774.5867,5024611.76
935,150,64,206,98,2195.078155,31368.16809,5507.21652,26584.14593,49831.36465,11945.49771,17369.98686,124094.0843,629405.5005,498.0484311,198644.5027,205376.1743,52898.75942,135164.7198,34251.30159,21480.64745,367176.5236,386597.8669,444204.184,144340.6472,4531.661482,0,34830.30465,0,1391524,2357472,1225685,635325,539138,440598528,-6000,893401.1923,3350407,45761.42857,740,85,65609,926922,164580,795725,1498649,358440,523349,3732554,18795171,14866,6073483,6134975,1578990,4039060,1025012,643106,10983644,11626676,13279039,4349009,131550,0,1041220,0,41.47651007,56.95456376,260793.3423,4881813.503
936,48,216,240,3,2323.527465,31302.6969,5470.864318,21303.08494,55029.74841,11856.5505,27032.74003,148934.8613,117123.8721,508.0741689,220131.7133,208464.1811,51091.34685,115969.4969,33865.07856,18997.03913,379663.4738,208790.4085,92998.29013,159309.8121,3787.403627,0,32815.29522,0,900746,817120,1285163,644901,578931,485998592,-4000,617522.1786,2194954,45652.42857,549,84,76959,1008851,181667,714898,1822718,393088,888138,4938300,3884022,16859,7327229,6950057,1700800,3868396,1124536,632426,12598880,7011429,3252342,5315297,148141,0,1091426,0,14.56375839,32.95395973,312418.1208,4905945.691
937,75,6,102,98,2118.821564,28928.75511,5439.007059,23192.27284,55700.70692,11524.56006,12433.51195,127016.5666,214838.1617,489.7908231,208008.3644,265680.6563,52792.84188,126686.071,32751.09849,19210.90787,375636.8745,234770.5938,142294.1406,134093.417,4626.019213,0,31974.88497,0,1004738,1007552,1281919,705289,568643,489721856,-6000,692025.5862,12740771,45588.83333,453,83,71736,967659,183789,787777,1876555,389284,436762,4345154,8116712,16569,7071871,8980118,1785698,4293178,1109402,656382,12659025,8169509,4971401,4649678,151710,0,1087914,0,19.54666667,38.74606667,310525.7867,4993912.56
938,70,84,39,87,2262.584842,28585.37054,5571.190511,22405.13348,55753.47152,12059.54484,21230.84648,141350.3209,162691.2899,505.7095949,221166.1268,215332.5339,52365.5586,121785.0512,34131.15748,19370.23625,389882.2127,226745.7024,99645.48631,150894.9139,4618.123651,0,32941.1732,0,913478,816262,1284669,666812,580539,510976000,-6000,603869.9615,3111923,45182.85714,426,83,69951,871409,171567,692149,1731308,371586,665407,4383061,4971270,15601,6820996,6645780,1613525,3760114,1054317,601128,12016262,7137071,3075007,4765578,136405,0,1023547,0,14.92666667,33.1912,314020.5067,4983657.467
939,7,28,236,70,2298.247352,27627.23571,5460.651292,20848.62565,54600.67372,11887.62066,26903.08149,146346.9418,516505.581,503.6259465,222495.2524,208049.8883,51437.9322,117848.507,34114.32623,18921.05631,377564.8979,204882.156,97044.56348,170424.8227,6640.081944,0,34110.64242,0,969952,824849,1283964,634544,575135,538083328,-6000,674462.28,2933361,45342.2,263,83,68832,815580,163600,624852,1643669,356196,809299,4403620,15493607,15083,6673888,6220819,1542132,3532265,1022955,566964,11334162,6077711,2890443,5090880,200197,0,1021033,0,17.98,34.8114,345850.48,4980752.88
940,195,173,67,49,2026.099794,30723.67541,5527.967682,27145.39932,26835.57175,11990.69601,18882.12578,183344.8804,272678.7164,487.8238399,82988.29758,211988.0662,54839.40315,159494.5342,35149.23143,26917.59967,380082.0136,582686.4586,548939.0773,159951.5072,4902.979162,0,36329.12033,0,1437502,err,1231796,291685,223232,499580928,-6000,866175.2857,2184814,45709.8,740,82,50868,766758,138612,683158,675066,301527,479106,4687056,6820271,12238,2086930,5382534,1372819,4014623,883226,681743,9500219,14844864,13859054,4038369,133801,0,919092,0,50.92,66.55026667,341963.9467,4848896.533
941,162,163,204,65,2001.561142,30947.09779,5502.034181,27029.02965,31011.35824,11850.10527,19186.96256,191967.7352,508183.9395,480.7320674,95628.67506,201286.7625,53971.828,159398.8362,34832.54367,27397.98028,382121.9659,608269.4472,557841.2393,162102.8045,4800.446215,0,37181.70105,0,1563773,err,1193809,350099,267527,461471744,-10000,1004493.345,2653117,45775.14286,883,82,69028,1066981,189155,930861,1069713,408898,674558,6752088,17618977,16586,3356561,7025567,1855356,5540783,1204678,963311,13143303,21750482,19698396,5657138,176136,0,1295208,0,52.03333333,68.66266667,348248.9867,4906799.6
942,7,160,213,99,2108.969848,28140.13556,5491.106443,23227.24905,56337.08107,11766.62253,12246.46174,129376.4439,702016.2552,488.3835277,212517.9416,215453.0873,52811.83161,126385.5818,33278.44408,19620.69155,383006.5163,237234.9371,127386.9195,137032.3198,5605.232782,0,32760.49105,0,985424,912010,1273747,707328,569559,513994752,-6000,717043.0769,4258855,45859.44444,-24,81,63157,837605,163976,694487,1687933,351488,367315,3845426,20993055,14617,6398829,6419918,1580905,3776003,996023,586646,11420725,7151292,3776172,4100435,161022,0,978019,0,17.85333333,35.91073333,300694.6133,4924802.427
943,108,235,178,4,2042.939498,28812.82843,5387.106493,23640.41319,48913.17918,11555.37141,11731.12813,120398.2446,112286.3149,481.3542814,185190.1525,210174.2719,53265.07834,125058.2694,32808.22293,19129.02346,370709.3566,225224.393,120483.8941,131654.0829,4758.972345,0,31708.7107,0,1006844,900213,1272962,639011,551195,500166656,-6000,604234.7931,3195401,45483.1,96,81,70203,986558,185577,815770,1670952,396746,407671,4164144,3862872,16555,6353436,7255107,1834180,4319440,1130380,662604,12720769,8074781,4371440,4584584,170083,0,1092497,0,17.56,36.0768,282003.4667,4768469.6
944,70,38,170,76,1985.230277,31235.1458,5386.74871,26481.99192,29459.86225,11938.62906,19306.63759,201451.8005,335032.5734,477.991439,88952.56879,231844.3766,53372.8809,160027.216,34935.70289,27601.51928,385310.8521,618698.3944,561678.9725,162753.7766,5117.899906,0,37392.95499,0,1606395,err,1242017,324531,248625,419078144,-8000,910393.1111,7003647,45814.7,1456,80,65178,1018099,176340,870064,966401,392199,634110,6538024,11104067,15679,2919528,7555615,1750314,5241816,1146557,916155,12547650,20656938,18452272,5373566,164049,0,1231709,0,52.80666667,68.72166667,355852.32,4901749.36
945,162,227,229,78,3237.472861,26212.9638,4907.584455,22375.4497,10905.29635,10692.36494,6208.016243,47214.2076,772318.591,453.2837123,16058.32066,196900.5158,48631.95363,90727.01125,30021.74951,17197.35852,6947.838562,198942.1891,61078.8752,50363.03108,5289.82363,0,26335.72656,0,1210220,619652,527181,102546,78132,450596864,-2000,465124.95,1874048,44761.125,-1366,80,79540,638357,119667,545780,265646,261944,151173,1155972,18900787,11061,396531,4776988,1190968,2217926,732694,420233,173239,4862812,1521132,1222044,131433,0,641284,0,8.32885906,27.97228188,222993.2886,4689788.43
946,45,129,164,8,2156.327212,28726.1638,5408.155103,21723.58764,66868.80986,11750.08502,17352.3988,156725.474,130206.2947,484.1858645,253168.3477,261365.3907,50367.44402,130287.6844,32907.81205,20192.02694,523539.3838,323594.7545,407804.6278,151634.8536,5006.667986,0,35407.12014,0,1072965,2590962,1544087,833743,686375,499322880,-8000,804185.1071,11218253,44548.9,2525,79,71905,954326,180668,730224,2217012,392118,581218,5248649,4339409,16126,8422412,8703707,1674941,4346837,1097539,677018,17361223,10934240,13679482,5101936,185123,0,1185809,0,39.67114094,54.71832215,351294.7383,4934115.705
947,213,139,216,99,2283.870116,28014.71239,5495.43007,21633.92549,56838.50273,12074.21529,26170.77515,148248.885,850007.9679,506.8475297,230368.8958,217352.5057,53682.99906,121162.1082,34369.77603,19312.1807,392980.5878,202609.9543,90394.34817,158360.973,4982.310816,0,33271.22715,0,898327,783418,1347801,680952,605595,514523136,-6000,876946.7692,3039861,45523.6,191,79,70681,858235,169381,671532,1799773,372166,835529,4685296,26156754,15612,7353145,6679328,1652480,3729887,1055796,596569,12797547,6449978,2814978,4946686,162650,0,1032582,0,14.80536913,32.63805369,332820.2416,4867662.658
948,119,163,85,15,2141.375179,30770.71338,5321.964082,25936.91133,51749.79829,11687.76895,18526.73613,127229.565,124843.8716,486.3668918,200531.9864,235859.4102,54520.13172,125733.2576,33762.01195,19627.41593,405108.8914,261907.3912,111758.0526,148556.9854,7929.621186,0,33515.78361,0,1044837,784847,1338581,649231,551670,455667712,-6000,637962.24,6857287,45442.88889,382,78,64382,915661,160250,778277,1558307,350957,558020,3812869,3737092,14596,6000140,7070724,1631817,3765189,1011899,587377,12333993,7923178,3244831,4461726,219742,0,1007007,0,13.72666667,34.31006667,273462.16,4766361.067
949,174,80,134,7,2512.69394,30263.02234,5733.525015,23748.93374,63538.99388,12756.26734,38561.14682,261171.1215,108967.8655,518.5522506,250992.8645,201546.6708,50649.7972,165731.9422,37674.83939,31008.07613,472903.7624,793707.1592,749607.9435,260871.0406,5791.784778,0,50029.10966,0,2043575,1517995,1350640,680577,629213,515452928,-10000,1213403.75,2153029,46257,3040,78,81405,976826,187463,776320,2033431,415120,1263169,8541837,3543420,16854,8072235,6588043,1649625,5422291,1230484,1019279,15096717,26228418,24118744,8389593,184509,0,1622041,0,63.34228188,75.91281879,416442.4698,4977509.53
950,170,56,40,47,2282.805559,36581.66181,5435.950748,23072.74629,56190.28337,12020.30541,23445.95097,150350.3439,162434.9864,501.8389283,225084.793,271900.7287,49719.21346,122047.5174,34228.87297,19983.13359,385752.3331,252174.365,143710.7728,162428.6005,4425.056646,0,35986.97021,0,1075005,972294,1284258,665192,578828,501956608,-6000,713749.8214,11958233,46848.77778,358,77,72847,1203626,173213,734715,1783052,381734,752680,4808781,5168915,15995,7108019,8631977,1586179,3893117,1091578,639980,12263344,8320936,4630183,5245119,142581,0,1156036,0,20.11333333,40.14693333,307528.5333,4786506.987
951,6,225,140,3,2310.021487,28821.1603,5471.666177,21261.08545,56779.16564,12152.27705,25934.33407,149557.6512,106534.779,511.3616638,227972.8331,209513.5924,51683.4474,119887.5754,34673.98571,19381.01253,385994.8329,222791.3259,102690.8196,160497.7142,5033.329448,0,33437.201,0,958157,831046,1285734,652351,577941,533008384,-6000,593969.6667,2031411,45843.6,238,77,69544,853779,164308,638957,1699061,364446,776978,4475609,3198639,15350,6839136,6298331,1554914,3605904,1040642,582931,11544005,6672146,3063550,4869552,158490,0,1009748,0,17.98,35.0936,323780.24,4889250.507
952,40,131,25,63,3566.970412,29850.99853,5238.589905,25278.06797,19780.56413,11677.29571,7448.411723,67858.13562,163035.7829,484.0406222,50555.58681,209281.1512,54901.94181,121554.6932,33944.29487,20388.80184,216731.1272,331255.1698,384811.8986,82951.76959,4657.359334,0,32218.74021,0,1250002,2322412,953039,198227,155928,403505152,-4000,573437.3462,3428335,45277.8,-454,76,107605,889471,157504,757068,593392,350670,223672,2031281,4893518,14511,1521272,6334968,1646298,3645910,1018753,610700,6306492,10005260,11609693,2454666,148547,0,965257,0,35.44,50.76893333,233770.5333,4711338.907
953,56,85,204,87,2414.629149,31463.56293,5480.580666,23965.63877,64342.29785,12273.18656,30238.5784,169171.4722,509676.641,511.3581258,277319.3804,232417.3977,52583.58663,136977.5685,35641.27367,22063.73566,509141.5183,382092.1187,528042.2389,179346.8945,5230.094874,0,37878.64108,0,1262275,2690561,1428631,746486,677001,475676672,-8000,971701.2963,6689041,45467.6,2047,76,72413,929002,164944,718741,1914430,368901,892865,5020864,15304190,15367,8135348,6932853,1576848,4109311,1072254,661950,14793374,11455698,15573128,5392587,150837,0,1141196,0,41.86577181,57.25181208,315047.7047,4751121.503
954,91,201,100,20,2409.246497,29767.40881,5543.452392,22989.61431,58178.93922,12458.80393,36141.83984,224739.7874,153262.8255,507.3754255,231799.2865,216993.2152,49804.79945,153465.166,36695.92651,29345.7488,404009.8834,750308.9444,571585.598,205686.4385,4955.302561,0,42974.10512,0,2185015,993042,1265910,661630,596574,495841280,-10000,1061713.103,4205890,46774.09091,1814,75,81539,1006723,188389,787731,1955353,422608,1218867,7640347,5289735,17197,7801012,7291147,1689084,5207885,1243580,999144,13624201,25645174,19214998,6992669,158091,0,1462961,0,63.33557047,76.31120805,414626.6846,4891262.362
955,46,107,237,94,2946.213343,28727.07946,5019.904599,24717.28977,13381.97763,11185.89595,7159.015733,55913.19967,674974.1484,463.6774265,26500.4254,212473.3272,52964.42014,113223.6874,32816.26104,19208.45171,228971.5104,290239.7503,288055.4457,67251.32652,4616.177923,0,31337.0977,0,1310648,1884616,1023524,122965,95149,462876672,-6000,659815.0455,2337987,46013.5,-811,74,74453,718365,126293,620635,337475,282821,175342,1409734,17017496,11658,660047,5341536,1334335,2854201,827600,484006,5626523,7334631,7289510,1698945,119042,203,785781,0,35.83333333,52.03646667,223726.72,4649178.907
956,113,27,134,13,4583.026684,29190.682,5134.466105,23783.93726,29429.90272,11407.97826,8510.259688,83338.48654,123580.4499,469.0839111,83978.20894,237240.0222,51207.48599,106812.3884,32951.53881,18562.77665,247538.8735,240466.5437,91328.37006,80830.13637,6201.96996,0,32570.03306,0,1050402,793272,1007368,344184,262436,441790464,-4000,537343.4286,7308143,44629.88889,91,74,138364,872136,154422,713279,883756,341900,251495,2502622,3716350,14094,2514171,7136495,1537652,3200434,988573,554818,7412005,7132065,2736075,2386097,176953,0,976417,0,12.12751678,31.48442953,249338.6309,4778650.47
957,163,180,87,51,2240.366572,33765.97624,5558.84882,27137.23049,55449.90827,12369.18226,30250.99654,242495.3646,272062.7519,497.594084,228914.6797,212846.0983,53274.80876,169285.2383,36971.42429,31819.02539,449911.1566,814432.595,733237.3655,206338.0348,5722.892251,0,44937.29014,0,2209787,1536519,1281823,665019,568425,475439104,-10000,1159750,3281274,45300.875,3218,74,67332,1002292,167284,820351,1653868,372325,904840,7305700,8177236,14975,6787660,6369418,1599339,5098527,1115133,962884,13306368,24742949,21980825,6196256,175394,403,1357842,0,61.02013423,77.06402685,378909.4228,4865582.765
958,17,181,212,62,2283.682602,27938.10718,5433.916548,21576.72613,56820.1836,12147.68121,25717.26267,149084.2234,525062.3869,505.4651523,227351.6723,214019.3553,49318.56312,117403.461,34632.99555,19204.63645,388731.3512,207774.0312,88263.39873,160108.2852,5374.742891,0,34310.93509,0,869757,785047,1282545,653601,578480,523051008,-6000,707583.9615,2417164,46257.33333,23,73,69874,847751,166262,660481,1745952,370871,785684,4569317,16057603,15451,6973327,6509762,1502866,3596998,1061884,586763,11906320,6369456,2746564,4914585,198972,0,1049648,0,14.64666667,32.86453333,331971.8933,4637988.933
959,11,103,167,78,3943.77597,28637.74565,4994.398521,24385.72186,23121.60278,11116.74685,7058.57055,74897.92891,362160.421,461.3047508,62269.21387,200162.7335,53452.74845,110959.6109,31888.26829,18518.03288,245478.4116,310626.1323,264128.6902,73317.13696,4290.144227,0,31576.68846,0,964428,1834644,1256784,255577,199186,494022656,-4000,613559.5652,2262334,45108.33333,-427,73,105492,786912,138276,673433,644328,307593,205645,2135240,10259134,12746,1760116,5577087,1480109,3085230,885421,515554,6839844,8544414,7512514,2090374,123527,0,876575,0,28.86666667,45.8198,245526.8533,4592640.427
960,136,92,75,30,2378.51469,28488.02808,5359.903635,21752.86929,64967.95934,11988.92101,31308.95125,175948.9375,137770.2709,496.0824019,267185.4601,210139.5825,50811.57862,125898.2253,34170.59787,19965.45251,514066.8233,305038.063,364918.0133,196404.3629,5523.161131,0,38404.54077,0,917254,2471708,1468794,735981,678776,529899520,-6000,846093.6071,2072771,45074.42857,1641,72,77020,921055,175017,711220,2078497,389664,1006965,5661134,4553722,16167,8579578,6874773,1660440,4108925,1114703,654686,16124690,10109608,11983712,6266576,171171,0,1237401,0,37.3,52.8028,334680.8533,4745878.587
961,67,75,65,83,2002.157125,32876.09415,5160.647928,25311.52654,43023.51637,11443.86137,11704.49169,106572.0325,163366.9638,472.9284583,159702.3348,218032.8851,54008.03895,126590.5211,32761.88113,18978.92493,334741.9488,238845.5175,109810.8443,128563.1163,5168.044032,0,31302.33593,0,996777,820284,1214218,576437,474178,431226880,-4000,550254.4444,3483160,45345.71429,-191,72,60004,960138,154459,755334,1294497,343057,352507,3190855,4894996,14145,4776464,6542892,1617119,3793325,980259,568864,10381487,7138509,3162237,3849230,155583,0,934036,0,12.3,33.72953333,259925.3867,4581085.547
962,17,48,140,85,2117.966148,31851.33904,5300.229206,25728.26469,50672.31039,11986.55496,17791.88499,131164.5076,280073.8256,485.8636164,201839.0039,213751.7131,54876.03846,134023.6187,34513.39247,20822.16929,477688.2651,351267.6558,360879.5084,148265.0975,5813.730378,0,34489.14269,0,1159589,2302872,1513052,633747,537897,431382528,-8000,813649.4643,3273953,44704.71429,1039,71,65178,968557,162848,792081,1551080,367711,548284,4033315,8602695,14945,6157637,6550773,1685377,4120462,1059813,643027,14672625,10843075,11117171,4623722,171339,0,1064123,0,33.14765101,49.36624161,266038.4161,4687500.617
963,82,140,10,35,2823.086529,28454.16823,4974.334868,23540.09554,32654.11506,11127.94267,9461.071305,90510.4651,140225.4382,455.1085161,99136.87045,203079.9825,52643.3474,107172.826,32092.31202,18236.7303,326166.2662,237275.0285,80226.34405,86023.3678,4066.486339,0,33100.41729,0,1069861,740902,1182735,434475,325340,437231616,-4000,480958.7241,3321235,44485.25,-435,71,93887,937997,165437,778516,1085051,369895,330277,3073413,4796918,15103,3316966,6700686,1746012,3584791,1065658,614637,10791414,8277605,2886921,3044878,140469,0,1097825,0,11.24832215,30.07939597,252727.6242,4606606.228
964,112,88,139,100,2592.953816,36198.39589,5455.881345,23238.00529,75740.64187,12377.2891,32366.11959,209974.8681,378413.7346,516.6466207,317909.6683,209307.338,52222.9105,140917.687,36146.73229,21379.38893,840505.0325,335298.7946,454806.3701,291369.0036,5500.439437,310.8417049,49105.52331,0,1050855,2044383,1796844,810755,782282,530563072,-10000,1071514,3051555,45308.42857,2675,70,81126,1159142,172013,732848,2338490,389433,1014349,6484502,11879554,16238,9777373,6577849,1638929,4377996,1134726,670359,24902662,10445831,13633436,8749063,174642,3395,1517923,0,38.20134228,54.73852349,365389.557,4756678.282
